,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance
30069,25.0,4.7,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,17.297865752893937
30070,27.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,10.707144604368288
30071,32.0,4.5,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,8.937860881520818
30072,24.0,4.5,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,20.071761351649798
30073,30.0,4.4,Stormy,Medium,2,Buffet,motorcycle,2.0,No,Metropolitian,19.97528686239015
30074,34.0,4.6,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,1.5606716499427689
30075,37.0,3.8,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,10.68379331762997
30076,,,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,1.5368369038841396
30077,36.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,1.52916276337713
30078,27.0,4.8,Sandstorms,Low,2,Meal,scooter,0.0,,Metropolitian,3.0253210916905586
30079,27.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,,13.583332471866477
30080,28.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,8.93863229994672
30081,34.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,13.830053479895493
30082,27.0,4.5,Cloudy,High,2,Buffet,scooter,0.0,No,,6.210618323043115
30083,33.0,4.5,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,11.983203974708077
30084,28.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,16.38598063526774
30085,23.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,13.631339548355871
30086,36.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,7.683782781648535
30087,24.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,12.58026782216666
30088,23.0,4.9,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,10.906039888843694
30089,27.0,4.7,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,5.958586130776118
30090,34.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20.20724042537757
30091,39.0,5.0,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,6.242091375470604
30092,,,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13.788480752443377
30093,31.0,4.8,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,5.960345509745784
30094,37.0,4.9,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,9.326603239448477
30095,24.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Urban,4.658182487904221
30096,27.0,4.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,4.588360239103391
30097,34.0,4.3,Fog,Medium,2,Drinks,motorcycle,2.0,No,Urban,19.87568060491353
30098,24.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Urban,20.442929762531403
30099,24.0,5.0,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,3.1090243980085717
30100,36.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,12.098934379976342
30101,38.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,19.894269594419743
30102,,,Sandstorms,High,1,Meal,scooter,,No,Metropolitian,6.12855125786952
30103,24.0,4.7,Sunny,Low,0,Snack,motorcycle,,No,Metropolitian,1.554619808075942
30104,35.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,6.0379902534377425
30105,34.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1.5094675817485792
30106,29.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,3.105091097288089
30107,20.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,1.5725337265584898
30108,25.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,7.56281769012707
30109,,,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,13.63129313224487
30110,26.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,13.829677632163364
30111,32.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,1.5203682264724199
30112,23.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,3.0407893995679687
30113,29.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19.76105000354109
30114,28.0,5.0,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,6.21815308601551
30115,32.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,1.5725337265584898
30116,34.0,5.0,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17.297865752893937
30117,32.0,4.5,Sunny,Medium,2,Meal,scooter,,No,Metropolitian,7.562069972217765
30118,35.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,20.442929762531403
30119,39.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,11.007734763545226
30120,22.0,4.6,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,9.193021332525273
30121,36.0,4.7,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,6.058853851619802
30122,25.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,7.448379823590384
30123,21.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,10.427668815752481
30124,26.0,4.6,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,10.641604779239682
30125,36.0,4.3,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,10.485895839488764
30126,29.0,5.0,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,9.056672984232305
30127,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,9.074342228950233
30128,35.0,4.9,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,6.122094799442155
30129,36.0,4.7,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,12.58026782216666
30130,26.0,4.7,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,14.152800689506924
30131,28.0,4.6,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,20.442929762531403
30132,26.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19.97671211035263
30133,23.0,4.8,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,12.25501434458009
30134,37.0,4.9,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,12.463861441829819
30135,34.0,4.9,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,11.983567977721531
30136,36.0,4.8,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,9.074377511218392
30137,25.0,4.6,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,6.037440799436396
30138,34.0,5.0,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,6.21815308601551
30139,22.0,4.8,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,12.256597748461688
30140,25.0,4.8,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,7.546670729170753
30141,27.0,4.6,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,9.054602227855089
30142,30.0,4.8,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,9.31486268733638
30143,33.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,17.09922547889281
30144,31.0,3.5,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17.098804215224046
30145,36.0,4.3,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,5.992276327943279
30146,28.0,4.8,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,13.762097103354677
30147,21.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,4.663187801750791
30148,24.0,4.9,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,1.5725337265584898
30149,37.0,4.3,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,19.364274793095092
30150,33.0,4.8,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,1.5305886459133555
30151,33.0,5.0,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,13.788846116901425
30152,31.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,3.019099197498055
30153,29.0,5.0,Fog,Jam,2,Snack,scooter,1.0,No,Urban,4.674174528666633
30154,38.0,4.3,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,10.755502959425906
30155,31.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,4.63237797733945
30156,38.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,13.682048188118584
30157,20.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,9.175127291320502
30158,20.0,4.7,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,4.6743187600926355
30159,23.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,9.435201537103644
30160,26.0,4.3,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,11.983626941860337
30161,33.0,4.9,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,6.209735433790584
30162,24.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1.4923042594355909
30163,30.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,10.867434750740234
30164,23.0,4.9,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,3.04066536408016
30165,27.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,16.659890497093063
30166,20.0,4.5,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,13.760880474992227
30167,38.0,4.4,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,10.868244074344394
30168,27.0,4.6,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,12.100157237944071
30169,37.0,4.7,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,4.596534541853528
30170,21.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,12.074377561824095
30171,28.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,10.56440561497181
30172,37.0,4.9,Windy,High,1,Meal,motorcycle,2.0,No,Metropolitian,1.5368640567503333
30173,37.0,4.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,16.720678992734786
30174,22.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20.85186290815628
30175,25.0,4.7,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,16.721157280741494
30176,28.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,5665.315757785273
30177,24.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,14.021819246645988
30178,30.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,9.121136119042733
30179,28.0,5.0,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,1.5523182850562793
30180,27.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,4.610390241110355
30181,38.0,3.8,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Urban,12.162115936475907
30182,36.0,4.2,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,7.684155417221766
30183,35.0,4.6,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,16.659838319151632
30184,36.0,4.6,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,4.610430682324359
30185,25.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Urban,1.554551170602139
30186,29.0,5.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,4.595950274398996
30187,30.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,2.976587302493827
30188,38.0,5.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,10.906039888843694
30189,38.0,4.8,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,14.152800689506924
30190,37.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,17.297865752893937
30191,21.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,3.1450674354101187
30192,,,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,12.418009922151581
30193,37.0,4.7,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19.916260009778256
30194,20.0,4.7,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,20.206346067586004
30195,22.0,5.0,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16.15438392453257
30196,33.0,4.7,Sunny,Medium,0,Snack,motorcycle,2.0,No,Urban,13.969760213011874
30197,25.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,7.448298968655523
30198,26.0,5.0,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,20.442929762531403
30199,25.0,4.9,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,12.4184089995958
30200,28.0,4.6,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,4.610621612253868
30201,21.0,4.6,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,4.674143698579478
30202,35.0,5.0,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,13.98953296776353
30203,30.0,4.5,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,6.210605364046061
30204,33.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,12.418480499506252
30205,38.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,7.683808717481504
30206,35.0,4.3,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,12.484302169564833
30207,30.0,4.9,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,1.52916276337713
30208,30.0,4.9,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,19.894269594419743
30209,34.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,12.2363228098626
30210,20.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,7.77222044450955
30211,39.0,4.5,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17.076596635425357
30212,31.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,17.137830077695
30213,26.0,4.9,Fog,High,0,Drinks,motorcycle,0.0,No,Urban,6.0499195551672
30214,37.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,1.554508646587639
30215,,,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,4.527997212189833
30216,31.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,7.600990561430603
30217,30.0,3.5,Windy,Medium,2,Buffet,motorcycle,,No,Metropolitian,13.40703366833951
30218,22.0,4.3,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,11.91659505984837
30219,37.0,4.5,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,20.179849220540632
30220,21.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,12.116950608663233
30221,31.0,4.5,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,13.681416111969586
30222,29.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,10.586824027090362
30223,21.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,19.658752171967787
30224,39.0,4.0,Stormy,High,1,Snack,scooter,1.0,No,Urban,6.1474151988243495
30225,28.0,4.8,Stormy,High,0,Snack,motorcycle,,No,Metropolitian,6.147383751654469
30226,25.0,4.7,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,9.054052949855325
30227,,,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,7.65106445858606
30228,31.0,4.1,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,10.564981870182486
30229,20.0,5.0,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,16.820660300198668
30230,21.0,4.8,Sunny,Medium,2,Buffet,scooter,0.0,,Metropolitian,13.763977224483765
30231,28.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,3.08836035992305
30232,24.0,4.5,Stormy,High,1,Meal,scooter,0.0,No,Urban,1.5203728353354846
30233,20.0,4.9,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,14.02184017071988
30234,39.0,4.2,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,13.762097103354677
30235,21.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Urban,20.181186875223194
30236,33.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Urban,7.772241719578965
30237,20.0,4.9,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,10.428262033869533
30238,25.0,4.9,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20.442929762531403
30239,26.0,4.8,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,6.08088825255943
30240,36.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,7.448412467931839
30241,23.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,20.442929762531403
30242,34.0,3.8,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,17.097996940025908
30243,29.0,4.5,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,12.233151216261005
30244,24.0,4.7,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,13.989512053615803
30245,28.0,4.9,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,13.406088270735234
30246,,,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,3.040649954201759
30247,27.0,4.4,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,1.544016396653511
30248,34.0,4.8,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,3.0646598415657964
30249,36.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,9.348552275748848
30250,31.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,9.074342228950233
30251,20.0,4.8,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,20.442929762531403
30252,27.0,4.7,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,7.720257982024747
30253,34.0,4.4,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,19.618968653880124
30254,,,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,17.297865752893937
30255,25.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,2.979540523105015
30256,29.0,4.6,Stormy,Medium,1,Meal,motorcycle,1.0,No,,20.969028454417753
30257,39.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,10.64140776302763
30258,24.0,4.5,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,6.2094761776163
30259,36.0,4.7,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,1.552360877319872
30260,23.0,4.8,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,3.1091253366187095
30261,37.0,4.9,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,10.924344981710558
30262,20.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,10.724651567881272
30263,28.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,10.641572477092016
30264,33.0,4.5,Sunny,High,1,Meal,scooter,1.0,No,Urban,3.108902919947474
30265,,,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,12.43491429488912
30266,37.0,4.7,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,4.596745626394614
30267,34.0,4.4,Stormy,Medium,1,Buffet,scooter,0.0,No,Urban,6.29013467758336
30268,27.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,19.36338289366042
30269,26.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,7.600994631313737
30270,39.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,9.31611412794399
30271,27.0,4.9,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,1.512574690454355
30272,22.0,4.6,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,13.970007989630956
30273,25.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,13.972194586988255
30274,30.0,4.9,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,9.074836683144817
30275,34.0,4.2,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,12.233735309907482
30276,32.0,4.2,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,6.14716055847898
30277,23.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,4.610365143964573
30278,36.0,4.5,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,13.63129313224487
30279,28.0,4.4,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,13.969535082261102
30280,36.0,4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10.88143182290501
30281,,,,,3,Meal,electric_scooter,1.0,No,Metropolitian,3.040790212162576
30282,38.0,4.7,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,1.4883240234970907
30283,23.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,12.074056378006551
30284,37.0,4.2,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,13.589088128430749
30285,22.0,4.7,Cloudy,Medium,2,Drinks,scooter,,No,Metropolitian,7.448311138269859
30286,37.0,5.0,Sunny,Jam,2,Buffet,scooter,1.0,No,,7.601876617170148
30287,25.0,4.9,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,12.419632405299172
30288,25.0,4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,12.074063090227655
30289,36.0,4.7,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,3.1450674354101187
30290,39.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,,3.121318847415247
30291,24.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,12.436148455889683
30292,31.0,3.7,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Urban,11.007734763545226
30293,20.0,4.6,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,9.081108306794333
30294,30.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,12.10010893443606
30295,29.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,7.862668167467362
30296,30.0,4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,6.105307053877118
30297,28.0,4.6,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,9.435201537103644
30298,27.0,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,10.866360907689876
30299,34.0,5.0,Fog,Medium,1,Buffet,motorcycle,3.0,No,Metropolitian,12.234822043978658
30300,35.0,4.1,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,13.829931792707404
30301,28.0,4.7,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,4.537394871401189
30302,21.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,4.610379843539073
30303,30.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,9.121425981664203
30304,,,,,3,Drinks,electric_scooter,2.0,Yes,Metropolitian,14.152800689506924
30305,27.0,5.0,Stormy,Low,2,Meal,scooter,0.0,No,,9.313449925837304
30306,34.0,5.0,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,10.44443762894743
30307,25.0,4.7,Sunny,Low,1,Snack,scooter,,No,Metropolitian,3.105095438251917
30308,36.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,5.95875624214082
30309,28.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,10.42720866023443
30310,21.0,5.0,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,16.827953238517534
30311,30.0,4.6,Stormy,Low,1,Snack,scooter,1.0,No,Urban,1.5580833958912035
30312,20.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,9.363369184039708
30313,29.0,4.8,Sandstorms,Low,1,Drinks,scooter,0.0,,Urban,1.5125847659544902
30314,37.0,4.8,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,7.44103174939645
30315,30.0,4.5,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,6.127835452793534
30316,24.0,4.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,20.253054208283228
30317,31.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,9.348109676179929
30318,34.0,4.6,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20.17889371360666
30319,36.0,4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20.20634489519143
30320,27.0,4.9,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,6.210060323038173
30321,25.0,4.9,Cloudy,Jam,0,Meal,motorcycle,,No,Metropolitian,7.772038818862284
30322,28.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,10.642292301484911
30323,33.0,4.7,Sunny,Low,2,Meal,scooter,1.0,No,Urban,19.76106632827338
30324,35.0,4.7,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,14.152800689506924
30325,39.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,11.007734763545226
30326,26.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,11.916606438665637
30327,35.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,12.236790662758736
30328,36.0,5.0,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,6.242753026978606
30329,24.0,4.7,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,6.037448589994735
30330,24.0,4.8,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,6.210543032439091
30331,36.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,3.0188245702754792
30332,38.0,4.9,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,9.326827803082512
30333,28.0,5.0,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,7.683918689130393
30334,27.0,4.8,Windy,High,1,Snack,motorcycle,0.0,No,Metropolitian,6.116971669631634
30335,23.0,5.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,6.242081559479011
30336,34.0,4.2,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,10.7073450402143
30337,38.0,4.7,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,3.1212179093943595
30338,34.0,5.0,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,10.6025893254663
